"","Subject","Event","TrialN","mean_pupil","time"
"485","Subject_1","Square",2,0.0332438272887527,1613.3
"486","Subject_1","Square",2,0.0332438272887527,1616.65
"487","Subject_1","Square",2,0.0346477109675503,1620
"488","Subject_1","Square",2,0.0385856715327462,1623.3
"489","Subject_1","Square",2,0.0385856715327462,1626.65
"490","Subject_1","Square",2,0.0425241100765534,1630
"491","Subject_1","Square",2,0.0504714424683792,1633.3
"492","Subject_1","Square",2,0.0504714424683792,1636.65
"493","Subject_1","Square",2,0.0425241100765534,1640
"494","Subject_1","Square",2,0.0504714424683792,1643.3
"495","Subject_1","Square",2,0.0504265262959285,1646.65
"496","Subject_1","Square",2,0.0504714424683792,1650
"497","Subject_1","Square",2,0.0551454064743178,1653.3
"498","Subject_1","Square",2,0.0551454064743178,1656.65
"499","Subject_1","Square",2,0.0561274164687697,1660
"500","Subject_1","Square",2,0.058748943096874,1663.3
"501","Subject_1","Square",2,0.058748943096874,1666.65
"502","Subject_1","Square",2,0.058748943096874,1670
"503","Subject_1","Square",2,0.058748943096874,1673.3
"504","Subject_1","Square",2,0.0594693824692243,1676.65
"505","Subject_1","Square",2,0.0594693824692243,1680
"506","Subject_1","Square",2,0.067618209012184,1683.3
"507","Subject_1","Square",2,0.0594693824692243,1686.65
"508","Subject_1","Square",2,0.058748943096874,1690
"509","Subject_1","Square",2,0.058748943096874,1693.3
"510","Subject_1","Square",2,0.0539716630496541,1696.65
"511","Subject_1","Square",2,0.0539716630496541,1700
"512","Subject_1","Square",2,0.052517592139842,1703.3
"513","Subject_1","Square",2,0.052517592139842,1706.65
"514","Subject_1","Square",2,0.052517592139842,1710
"515","Subject_1","Square",2,0.052517592139842,1713.3
